kigo,pronunciation,season
水鮦,はむ,夏
羽虫の薬飼,はむしのくすりがい,夏
海鰻鱺,はも,夏
鱧,はも,夏
鱧皮,はもかわ,夏
鱧鮓,はもずし,夏
鱧の皮,はものかわ,夏
囃田,はやしだ,夏
林の鐘,はやしのかね,夏
早鮓,はやずし,夏
颶風病,はやて,夏
葉柳,はやなぎ,夏
薔薇,ばら・そうび,夏
腹当,はらあて,夏
祓,はらえ,夏
祓草,はらえぐさ,夏
祓物,はらえもの,夏
薔薇園,ばらえん,夏
薔薇香る,ばらかおる,夏
腹掛,はらがけ,夏
ばら鮓,ばらずし,夏
薔薇散る,ばらちる,夏
薔薇の日曜,ばらのにちよう,夏
茨の花垣,ばらのはながき,夏
パリー祭,ぱりーさい,夏
針鰻鱺,はりうなぎ,夏
針槐,はりえんじゅ,夏
針尾雨燕,はりおあまつばめ,夏
パリ祭,ぱりさい,夏
巴里祭,ぱりさい,夏
婆利女祭,はりじょまつり・はんじょまつり,夏
玻璃簾,はりすだれ,夏
玻璃草,はりそう,夏
爬龍船,はりゅうせん,夏
春夫忌,はるおき,夏
春茅,はるがや,夏
春志,はるざし,夏
波斯菊,はるしゃぎく,夏
春龍胆,はるりんどう,夏
はれ脚気,はれかっけ,夏
鷭,ばん,夏
晩鶯,ばんおう,夏
晩夏,ばんか,夏
蕃海芋,ばんかいう,夏
樊噲塩竈,はんかいしおがま,夏
樊噲草,はんかいそう,夏
晩夏光,ばんかこう,夏
半夏,はんげ,夏
半夏,はんげ,夏
半夏雨,はんげあめ,夏
半夏生,はんげしょう,夏
半夏生,はんげしょう,夏
半夏生ず,はんげしょうず,夏
半夏生草,はんげしょうそう,夏
半夏水,はんげすい,夏
誰首鶏,ばんしゅけい,夏
半鐘蔓,はんしょうつる,夏
繁昌祭,はんじょうまつり,夏
半女祭,はんじょまつり,夏
半簾,はんすだれ,夏
半ズボン,はんずぼん,夏
晩茶摘,ばんちゃつみ,夏
坂東太郎,ばんどうたろう,夏
半年紅,はんねんこう,夏
鷭の浮巣,ばんのうきす,夏
鷭の笑い,ばんのわらい,夏
半風子,はんぷうし,夏
斑猫,はんみょう,夏
斑蝥,はんみょう,夏
繁茂,はんも,夏
番屋閉じる,ばんやとじる,夏
番屋閉づ,ばんやとず,夏
晩涼,ばんりょう,夏
万緑,ばんりょく,夏
柊落葉,ひいらぎおちば,夏
火入虫,ひいりむし,夏
麦酒,びーる,夏
稗植う,ひえうう,夏
日枝神社祭礼,ひえじんじゃさいれい,夏
稗蒔,ひえまき,夏
稗蒔,ひえまき,夏
稗蒔売,ひえまきうり,夏
稗蒔く,ひえまく,夏
日枝祭,ひえまつり,夏
飛燕草,ひえんそう,夏
日覆,ひおい・ひおおい,夏
射干,ひおうぎ,夏
檜扇,ひおうぎ,夏
ひおりの日,ひおりのひ,夏
火蛾,ひが・かが・ほが,夏
日陰,ひかげ,夏
日蔭草,ひかげぐさ,夏
日傘,ひがさ,夏
日雀,ひがら,夏
日からかさ,ひからかさ,夏
蟾,ひき,夏
引飯,ひきいい,夏
蟇,ひきがえる,夏
蟾蜍,ひきがえる,夏
匹繭,ひきまゆ,夏
頳桐,ひぎり,夏
頳桐咲く,ひぎりさく,夏
頳桐の花,ひぎりのはな,夏
緋水鶏,ひくいな,夏
緋秧鶏,ひくいな,夏
火水母,ひくらげ,夏
蜩初めて鳴く,ひぐらしはじめてなく,夏
日車,ひぐるま,夏
日鯉,ひごい,夏
緋鯉,ひごい,夏
比古太郎,ひこたろう,夏
費菜,ひさい,夏
日盛,ひざかり,夏
瓢苗,ひさごなえ,夏
瓢の花,ひさごのはな,夏
氷雨,ひさめ,夏
冰雨,ひさめ,夏
菱,ひし,夏
醬作る,ひしおつくる,夏
醬造る,ひしおつくる,夏
鎮火祭,ひしずめのまつり,夏
菱の花,ひしのはな,夏
避暑,ひしょ,夏
避暑期,ひしょき,夏
避暑客,ひしょきゃく,夏
美女桜,びじょざくら,夏
避暑散歩,ひしょさんぽ,夏
避暑便り,ひしょだより,夏
避暑地,ひしょち,夏
避暑名残,ひしょなごり,夏
避暑の客,ひしょのきゃく,夏
避暑の旅,ひしょのたび,夏
避暑の宿,ひしょのやど,夏
美女柳,びじょやなぎ,夏
避暑旅行,ひしょりょこう,夏
美人蕉,びじんしょう,夏
美人草,びじんそう,夏
灯涼し,ひすずし,夏
備前水母,びぜんくらげ,夏
備前海月,びぜんくらげ,夏
未草,ひつじぐさ,夏
旱,ひでり,夏
旱草,ひでりぐさ,夏
旱雲,ひでりぐも,夏
日照草,ひでりそう,夏
旱空,ひでりぞら,夏
旱田,ひでりだ,夏
旱続き,ひでりつづき,夏
旱梅雨,ひでりづゆ,夏
旱年,ひでりどし,夏
旱星,ひでりぼし,夏
単衣,ひとえ,夏
単帯,ひとえおび,夏
一重帯,ひとえおび,夏
単足袋,ひとえたび,夏
ひとへの袖,ひとえのそで,夏
単羽織,ひとえばおり,夏
単物,ひとえもの,夏
人形,ひとかた,夏
一つ葉,ひとつば,夏
一夜酒,ひとよざけ,夏
醴酒を供ず,ひとよざけをくうず,夏
火取蛾,ひとりが,夏
灯取虫,ひとりむし,夏
火取虫,ひとりむし,夏
雛罌粟,ひなげし,夏
日向水,ひなたみず,夏
陳茶,ひねちゃ,夏
陳麦,ひねむぎ,夏
氷の御物,ひのおもの,夏
檜落葉,ひのきおちば,夏
檜笠,ひのきがさ,夏
日の盛,ひのさかり,夏
日の頭,ひのとう,夏
日の夏,ひのなつ,夏
氷の貢,ひのみつぎ,夏
熇尾蛇,ひばかり,夏
飛瀑,ひばく,夏
干鱧,ひはも・ひはむ,夏
雲雀鷹,ひばりたか,夏
火振,ひぶり,夏
向日葵,ひまわり・ひゅうがあおい,夏
灯虫,ひむし,夏
火虫,ひむし,夏
氷室,ひむろ,夏
氷室の桜,ひむろのさくら,夏
氷室の節供,ひむろのせっく,夏
氷室の使,ひむろのつかい,夏
氷室の花,ひむろのはな,夏
氷室の山,ひむろのやま,夏
氷室の雪,ひむろのゆき,夏
氷室守,ひむろもり,夏
氷室山,ひむろやま,夏
姫家蠅,ひめいえばえ,夏
姫岩藤,ひめいわふじ,夏
姫鵜,ひめう,夏
姫うつぎ,ひめうつぎ,夏
姫瓜,ひめうり,夏
姫水鶏,ひめくいな,夏
姫しやが,ひめしゃが,夏
姫女苑,ひめじょおん,夏
緋目高,ひめだか,夏
姫撫子,ひめなでしこ,夏
姫野牡丹,ひめのぼたん,夏
姫芭蕉,ひめばしょう,夏
姫春蟬,ひめはるぜみ,夏
姫蛍,ひめぼたる,夏
姫鱒,ひめます,夏
姫百合,ひめゆり,夏
氷餅を祝う,ひもちをいわう,夏
氷餅を祝ふ,ひもちをいわう,夏
百日白,ひゃくじつはく,夏
百草摘,ひゃくそうつみ,夏
百草取,ひゃくそうとり,夏
百草を闘はす,ひゃくそうをたたかわす,夏
百日草,ひゃくにちそう,夏
百日の行,ひゃくにちのぎょう,夏
百万石行列,ひゃくまんごくぎょうれつ,夏
百万石祭,ひゃくまんごくまつり,夏
百脈根,ひゃくみゃくこん,夏
百物語,ひゃくものがたり,夏
百練の鏡,ひゃくれんのかがみ,夏
日焼,ひやけ,夏
日焼岩,ひやけいわ,夏
日焼田,ひやけだ,夏
日焼止め,ひやけどめ,夏
日焼浜,ひやけはま,夏
冷酒,ひやざけ・れいしゅ,夏
冷し牛,ひやしうし,夏
冷し馬,ひやしうま,夏
冷し瓜,ひやしうり,夏
冷し紅茶,ひやしこうちゃ,夏
冷し珈琲,ひやしこーひー,夏
冷しサイダー,ひやしさいだー,夏
冷し酒,ひやしざけ,夏
冷し汁,ひやしじる,夏
冷やし汁粉,ひやししるこ,夏
冷し西瓜,ひやしすいか,夏
冷しビール,ひやしびーる,夏
冷し麦,ひやしむぎ,夏
冷し麦茶,ひやしむぎちゃ,夏
冷しラムネ,ひやしらむね,夏
冷汁,ひやじる,夏
冷索麵,ひやそうめん,夏
冷素麵,ひやそうめん,夏
百歩香,ひゃっぽこう,夏
冷豆腐,ひやどうふ,夏
冷水売,ひやみずうり,夏
冷麦,ひやむぎ,夏
冷麵,ひやめん,夏
冷奴,ひややっこ,夏
莧,ひゆ,夏
日向柑,ひゅうがかん,夏
日向夏,ひゅうがなつ,夏
雹,ひょう,夏
氷菓,ひょうか,夏
瓢簞草,ひょうたんそう,夏
瓢簞の花,ひょうたんのはな,夏
屛風祭,びょうぶまつり,夏
萍蓬草,ひょうほうそう,夏
美容柳,びようやなぎ,夏
未央柳,びようやなぎ,夏
日除,ひよけ,夏
鵯上戸の花,ひよどりじょうごのはな,夏
比与利祭,ひよりまつり,夏
平岡平国祭,ひらおかくにむけまつり,夏
ひら鯖,ひらさば,夏
平野水,ひらのすい,夏
平野祭,ひらのまつり,夏
扁蛭,ひらびる,夏
平鰤,ひらまさ,夏
微涼,びりょう,夏
蛭,ひる,夏
昼網,ひるあみ,夏
昼市,ひるいち,夏
昼顔,ひるがお,夏
眼子菜,ひるこしろ,夏
昼寝,ひるね,夏
昼寝起,ひるねおき,夏
昼寝覚,ひるねざめ,夏
昼寝人,ひるねびと,夏
昼の蚊,ひるのか,夏
昼の蛍,ひるのほたる,夏
蛭蓆,ひるむしろ,夏
蛭藻,ひるも,夏
飛廉,ひれあざみ,夏
鰭薊,ひれあざみ,夏
枇杷,びわ,夏
枇杷園忌,びわえんき,夏
枇杷の実,びわのみ,夏
枇杷葉湯,びわようとう,夏
枇杷葉湯売,びわようとううり,夏
乾割れ田,ひわれだ,夏
びんざさら踊,びんざさらおどり,夏
品字藻,ひんじも,夏
便追,びんずい,夏
品藻,ひんも,夏
富貴草,ふうきぐさ,夏
風船虫,ふうせんむし,夏
風知草,ふうちそう,夏
風鳥草,ふうちょうそう,夏
風蝶草,ふうちょうそう,夏
風蘭,ふうらん,夏
風鈴,ふうりん,夏
風鈴売,ふうりんうり,夏
風鈴草,ふうりんそう,夏
風露草,ふうろそう,夏
富栄花,ふえいか,夏
富栄草,ふえいそう,夏
深草団扇,ふかくさうちわ,夏
深見草,ふかみぐさ,夏
蕗,ふき,夏
吹上げ,ふきあげ,夏
蕗刈る,ふきかる,夏
蕗伐,ふききり,夏
吹流,ふきながし,夏
吹流し,ふきながし,夏
吹貫,ふきぬき・ふきぬけ,夏
蕗の雨,ふきのあめ,夏
蕗の葉,ふきのは,夏
蕗の広葉,ふきのひろば,夏
武具飾る,ぶぐかざる,夏
福桑,ふくそう,夏
服装更ふ,ふくそうかう,夏
ふくべの花,ふくべのはな,夏
梟の羮,ふくろうのあつもの・けりのあつもの,夏
梟の炙,ふくろうのあぶりもの,夏
袋掛,ふくろかけ,夏
袋蜘蛛,ふくろぐも,夏
袋角,ふくろづの,夏
袋撫子,ふくろなでしこ,夏
噴井,ふけい・ふきい,夏
富士団扇,ふじうちわ,夏
不死男忌,ふじおき,夏
藤襲,ふじがさね,夏
富士行,ふじぎょう,夏
富士行者,ふじぎょうじゃ,夏
富士講,ふじこう,夏
富士小屋,ふじごや,夏
富士垢離,ふじごり,夏
藤衣,ふじごろも,夏
富士山椒魚,ふじさんしょううお,夏
伏柴,ふししば,夏
富士禅定,ふじぜんじょう,夏
富士道者,ふじどうじゃ,夏
藤撫子,ふじなでしこ,夏
藤布,ふじぬの・ふじふ,夏
富士の農男,ふじののうおとこ,夏
富士の山開き,ふじのやまびらき,夏
富士の雪解,ふじのゆきげ,夏
富士詣,ふじもうで,夏
藤森祭,ふじもりまつり・ふじのもりまつり,夏
富士山開,ふじやまびらき,夏
仏手柑の花,ぶしゅかんのはな,夏
富士雪解,ふじゆきげ,夏
浮薔,ふしょう,夏
藤若葉,ふじわかば,夏
襖はずす,ふすまはずす,夏
扶桑,ふそう,夏
腐草化して蛍となる,ふそうかしてほたるとなる,夏
扶桑花,ふそうげ・ふそうか,夏
腐草蛍となる,ふそうほたるとなる,夏
腐草蛍と為る,ふそうほたるとなる,夏
二重虹,ふたえにじ,夏
豚草,ぶたくさ,夏
双繭,ふたつまゆ,夏
二葉葵,ふたばあおい,夏
双葉細辛,ふたばあおい,夏
二人静,ふたりしずか,夏
不断草,ふだんそう,夏
府中暗闇祭,ふちゅうくらやみまつり,夏
府中喧嘩祭,ふちゅうけんかまつり,夏
府中祭,ふちゅうさい・ふちゅうまつり,夏
府中闇祭,ふちゅうやみまつり,夏
ぶっかき氷,ぶっかきごおり,夏
仏桑花,ぶっそうげ,夏
沸騰散,ふっとうさん,夏
仏法僧,ぶっぽうそう,夏
蚋,ぶと,夏
蟆子,ぶと,夏
太藺,ふとい,夏
蚋燻し,ぶといぶし,夏
葡萄液,ぶどうえき,夏
葡萄水,ぶどうすい,夏
葡萄の花,ぶどうのはな,夏
船遊,ふなあそび,夏
船生洲,ふないけす,夏
船囲い,ふなかこい,夏
鮒鮓,ふなずし,夏
舟渡御,ふなとぎょ,夏
舟ながし,ふなながし,夏
山毛欅の花,ぶなのはな,夏
舟舞台,ふなぶたい,夏
船鉾,ふなほこ,夏
船祭,ふなまつり,夏
舟虫,ふなむし,夏
船虫,ふなむし,夏
船遊山,ふなゆさん,夏
船料理,ふなりょうり,夏
船囲う,ふねかこう,夏
海蘿,ふのり,夏
布海苔,ふのり,夏
海蘿搔,ふのりかき,夏
海蘿干,ふのりほし,夏
海蘿干す,ふのりほす,夏
芙美子忌,ふみこき,夏
踏水車,ふみすいしゃ,夏
古袷,ふるあわせ,夏
古団扇,ふるうちわ,夏
フルーツ餡蜜,ふるーつあんみつ,夏
フルーツ蜜豆,ふるーつみつまめ,夏
古扇,ふるおうぎ,夏
古蚊帳,ふるがや,夏
古簾,ふるすだれ,夏
振舞水,ふるまいみず,夏
古浴衣,ふるゆかた,夏
風炉茶,ふろちゃ,夏
風炉手前,ふろてまえ,夏
風炉点前,ふろてまえ,夏
豊後梅,ぶんごうめ,夏
蚊子木,ぶんしぼく,夏
噴水,ふんすい,夏
噴泉,ふんせん,夏
文旦の花,ぶんたんのはな,夏
粉団を射る,ふんだんをいる,夏
蚊母鳥,ぶんぼちょう,夏
蚊雷,ぶんらい,夏
分龍雨,ぶんりょうう,夏
平泳,へいえい,夏
平家蛍,へいけぼたる,夏
米国独立祭,べいこくどくりつさい,夏
跰踵,へいしょう,夏
平和祭,へいわさい,夏
屁糞葛,へくそかずら,夏
へこかき祭,へこかきまつり,夏
甲香,へたなり,夏
蔕紫,へたむらさき,夏
糸瓜苗,へちまなえ,夏
糸瓜の花,へちまのはな,夏
鼈甲蠅,べっこうばえ,夏
へっつい星,へっついぼし,夏
紅虎杖,べにいたどり,夏
紅の花,べにのはな,夏
紅蓮,べにはす,夏
紅畑,べにばたけ,夏
紅花,べにばな,夏
紅粉花,べにばな,夏
紅藍花,べにばな,夏
紅花亜麻,べにばなあま,夏
紅牡丹,べにぼたん,夏
紅百合,べにゆり,夏
蛇,へび,夏
蛇苺,へびいちご,夏
蛇皮を脱ぐ,へびかわをぬぐ,夏
蛇衣を脱ぐ,へびきぬをぬぐ,夏
蛇の殻,へびのから,夏
蛇の衣,へびのきぬ,夏
蛇の脱け殻,へびのぬけがら,夏
蛇の蛻,へびのもぬけ,夏
べら釣,べらつり,夏
ペリー祭,ぺりーさい,夏
ヘルメット帽,へるめっとぼう,夏
弁慶蟹,べんけいがに,夏
扁竹,へんちく,夏
芸香,へんるうだ,夏
望江南,ぼうこうなん,夏
封国祭,ほうこくまつり,夏
茅舎忌,ぼうしゃき,夏
芒種,ぼうしゅ,夏
芒種の節,ぼうしゅのせつ,夏
保昌山,ほうしょうやま,夏
宝鐸草,ほうちゃくそう,夏
宝鐸草の花,ほうちゃくそうのはな,夏
宝鐸の花,ほうちゃくのはな,夏
乏月,ぼうづき,夏
豊年星,ほうねんぼし,夏
豊年虫,ほうねんむし,夏
孑孑,ぼうふら,夏
棒振虫,ぼうふりむし,夏
莔麻,ぼうま,夏
泡鳴忌,ほうめいき,夏
炮烙灸,ほうろくきゅう,夏
朴,ほお,夏
頰赤,ほおあか,夏
蒲黄,ほおう,夏
朴散華,ほおさんげ,夏
鬼灯市,ほおずきいち,夏
酸漿市,ほおずきいち,夏
鬼灯の花,ほおずきのはな,夏
酸漿の花,ほおずきのはな,夏
朴の花,ほおのはな,夏
厚朴の花,ほおのはな,夏
北斎忌,ほくさいき,夏
火串,ほぐし,夏
北枝忌,ほくしき,夏
火串振る,ほぐしふる,夏
木蠹蛾,ぼくとうが,夏
木防己,ぼくぼうき,夏
北陽浪花踊,ほくようなにわおどり,夏
鉾流しの神事,ほこながしのしんじ,夏
鉾の稚児,ほこのちご,夏
鉾の粽,ほこのちまき,夏
鉾町,ほこまち,夏
鉾祭,ほこまつり,夏
乾飯,ほしいい,夏
干飯,ほしいい,夏
糒,ほしいい,夏
干梅,ほしうめ,夏
乾瓜,ほしうり,夏
干瓜,ほしうり,夏
星鴉,ほしがらす,夏
乾草,ほしくさ,夏
干草,ほしくさ,夏
星涼し,ほしすずし,夏
乾河豚,ほしふぐ,夏
干河豚,ほしふぐ,夏
干見世,ほしみせ,夏
蒲人,ほじん,夏
細藺,ほそい,夏
細葉麒麟草,ほそばきりんそう,夏
細葉蓼,ほそばたで,夏
細葉冬青,ほそばもち,夏
菩提樹の花,ぼだいじゅのはな,夏
菩提の花,ぼだいのはな,夏
海扇,ほたてがい,夏
帆立貝,ほたてがい,夏
帆立塚,ほたてづか,夏
海扇獲る,ほたてとる,夏
海扇曳,ほたてひき,夏
蛍,ほたる,夏
蛍売,ほたるうり,夏
蛍籠,ほたるかご,夏
蛍蔓,ほたるかずら,夏
蛍合戦,ほたるがっせん,夏
蛍狩,ほたるがり,夏
蛍見物,ほたるけんぶつ,夏
蛍草,ほたるそう,夏
蛍採,ほたるとり,夏
蛍火,ほたるび,夏
蛍袋,ほたるぶくろ,夏
山小菜,ほたるぶくろ,夏
蛍舟,ほたるぶね,夏
蛍船,ほたるぶね,夏
蛍見,ほたるみ,夏
牡丹,ぼたん,夏
牡丹園,ぼたんえん,夏
牡丹花忌,ぼたんかき,夏
牡丹襲,ぼたんがさね,夏
牡丹忌,ぼたんき,夏
牡丹杏,ぼたんきょう,夏
牡丹の衣,ぼたんのころも,夏
牡丹畑,ぼたんばたけ,夏
牡丹見,ぼたんみ,夏
捕虫網,ほちゅうあみ・ほちゅうもう,夏
捕虫器,ほちゅうき,夏
歩荷,ぼっか,夏
布袋葵,ほていあおい,夏
布袋草,ほていそう,夏
杜魂,ほととぎす,夏
時鳥,ほととぎす,夏
郭公,ほととぎす,夏
子規,ほととぎす,夏
不如帰,ほととぎす,夏
蜀魂,ほととぎす,夏
杜鵑,ほととぎす・とけん,夏
時鳥の落し文,ほととぎすのおとしぶみ,夏
時鳥の巣,ほととぎすのす,夏
穂麦,ほむぎ,夏
老海鼠,ほや,夏
保夜,ほや,夏
海鞘,ほや,夏
母衣蚊帳,ほろがや,夏
母衣㡡,ほろがや,夏
ほん鯖,ほんさば,夏
本蓼,ほんたで,夏
誉田の楽車祭,ほんだのだんじりまつり,夏
誉田祭,ほんだまつり,夏
本ちぬ,ほんちぬ,夏
本祭,ほんまつり,夏
梵網会,ぼんもうえ,夏
盆山,ぼんやま,夏
盆山,ぼんやま,夏
本礼拝講,ほんらいはいこう,夏
真薊,まあざみ,夏
真鰺,まあじ,夏
真烏賊,まいか,夏
鼓虫,まいまい,夏
まいまい虫,まいまいむし,夏
前梅雨,まえづゆ,夏
真芹,まお,夏
真鰹,まがつお,夏
巻柏,まきかしわ,夏
真木草,まきくさ,夏
巻笹,まきざさ,夏
巻笹売り,まきざさうり,夏
真鱚,まぎす,夏
巻鮓,まきずし,夏
巻葉,まきば,夏
巻藁船,まきわらぶね,夏
蠛蠓,まくなぎ,夏
枕蚊帳,まくらがや,夏
真瓜,まくわ,夏
真桑瓜,まくわうり,夏
甜瓜,まくわうり,夏
負馬,まけうま,夏
孫太郎虫,まごたろうむし,夏
孫太郎虫売,まごたろうむしうり,夏
真菰,まこも,夏
真薦,まこも,夏
真菰売,まこもうり,夏
真菰刈,まこもがり,夏
真菰刈船,まこもかりぶね,夏
真菰刈る,まこもかる,夏
真菰草,まこもぐさ,夏
真菰舟,まこもぶね,夏
真榊,まさかき,夏
柾の花,まさきのはな,夏
当宗祭,まさむねのまつり,夏
真清水,ましみず,夏
鱒鮓,ますずし,夏
苦竹の子,まだけのこ,夏
若竹子,まだけのこ,夏
天蓼,またたび,夏
木天蓼,またたび,夏
木天蓼の花,またたびのはな,夏
真蓼,またで,夏
斑蛾,まだらが,夏
斑鯉,まだらごい,夏
松落葉,まつおちば,夏
松蟬,まつぜみ,夏
松の落葉,まつのおちば,夏
松尾祭,まつのおまつり,夏
松の鮓,まつのすし,夏
松葉菊,まつばぎく,夏
真裸,まっぱだか,夏
松葉散る,まつばちる,夏
松葉牡丹,まつばぼたん,夏
松葉藻,まつばも,夏
末伏,まっぷく,夏
待つ時鳥,まつほととぎす,夏
松前鮓,まつまえずし,夏
松前渡る,まつまえわたる,夏
松藻,まつも,夏
松本草,まつもと,夏
剪春羅,まつもと・がんぴ,夏
松本祭,まつもとまつり,夏
松藻虫,まつもむし,夏
待宵草,まつよいぐさ,夏
祭,まつり,夏
祭,まつり,夏
祭後,まつりあと,夏
茉莉花,まつりか・まりか,夏
祭笠,まつりがさ,夏
祭髪,まつりがみ,夏
祭客,まつりきゃく,夏
祭衣,まつりごろも,夏
祭獅子,まつりじし,夏
祭太鼓,まつりたいこ,夏
祭提灯,まつりぢょうちん,夏
祭鱧,まつりはも,夏
祭囃子,まつりばやし,夏
祭笛,まつりぶえ,夏
祭舟,まつりぶね,夏
祭前,まつりまえ,夏
祭見,まつりみ,夏
祭宿,まつりやど,夏
真手番,まてつがい,夏
窓若葉,まどわかば,夏
真夏,まなつ,夏
蚕簿,まぶし,夏
真海鞘,まほや・まぼや,夏
眉白,まみじろ,夏
正南風,まみなみ・まはえ,夏
真蒸し,まむし,夏
蝮,まむし,夏
蝮蛇,まむし,夏
蝮酒,まむしざけ,夏
蝮捕,まむしとり,夏
豆植う,まめうう,夏
豆の花,まめのはな,夏
豆蒔く,まめまく,夏
豆回し,まめまわし,夏
豆飯,まめめし,夏
豆類の花,まめるいのはな,夏
繭,まゆ,夏
繭市,まゆいち,夏
繭売る,まゆうる,夏
繭買,まゆかい,夏
繭搔,まゆかき,夏
繭籠,まゆかご,夏
繭相場,まゆそうば,夏
繭蝶,まゆちょう,夏
繭問屋,まゆどんや,夏
繭煮る,まゆにる,夏
繭の蛾,まゆのが,夏
繭の蝶,まゆのちょう,夏
繭干す,まゆほす,夏
檀の花,まゆみのはな,夏
マリアの月,まりあのつき,夏
丸蒲,まるがま,夏
丸子,まるこ,夏
まる鯖,まるさば,夏
丸菅,まるすげ,夏
丸茄子,まるなす,夏
円虹,まるにじ,夏
丸葉うつぎ,まるはうつぎ,夏
丸裸,まるはだか,夏
マロニエの花,まろにえのはな,夏
真綿取り,まわたとり,夏
回り灯籠,まわりどうろう,夏
万座忌,まんざき,夏
饅頭笠,まんじゅうがさ,夏
万寿果,まんじゅか,夏
万寿菊,まんじゅぎく,夏
曼荼羅会,まんだらえ,夏
曼陀羅華,まんだらげ,夏
万太郎忌,まんたろうき,夏
満天星,まんてんせい,夏
万桃花,まんとうか,夏
万年草,まんねんぐさ,夏
万年草,まんねんぐさ,夏
万年杉,まんねんすぎ,夏
万年松,まんねんまつ,夏
実麻,みあさ,夏
御生木,みあれぎ,夏
御生日,みあれのひ,夏
御生祭,みあれまつり,夏
三井寺の札焼,みいでらのふだやき,夏
実梅,みうめ,夏
身欠鰊,みかきにしん,夏
御蔭祭,みかげまつり,夏
蜜柑水,みかんすい,夏
蜜柑の花,みかんのはな,夏
みくさ祭,みくさまつり,夏
三稜草,みくりそう,夏
みこころ祭,みこころさい,夏
神輿,みこし,夏
神輿洗,みこしあらい,夏
神輿舁,みこしかき,夏
神輿草,みこしぐさ,夏
実桜,みざくら,夏
実石榴,みざくろ,夏
三朝大綱引,みささおおつなひき,夏
三朝綱引,みささつなひき,夏
短夜,みじかよ・たんや,夏
御簾,みす,夏
水葵,みずあおい,夏
水葵,みずあおい,夏
水朝顔,みずあさがお,夏
水遊び,みずあそび,夏
水中り,みずあたり,夏
水浴,みずあび,夏
水争,みずあらそい,夏
水合,みずあわせ,夏
水合の祓,みずあわせのはらい,夏
水戦,みずいくさ,夏
水団扇,みずうちわ,夏
水打つ,みずうつ,夏
水売,みずうり,夏
水鰣,みずえそ,夏
水鰽,みずえそ,夏
水車前,みずおおばこ,夏
水介,みずかい,夏
水貝,みずかい,夏
水替神事,みずかえしんじ,夏
水掛合,みずかけあい,夏
水敵,みずかたき,夏
水合戦,みずがっせん,夏
水からくり,みずからくり,夏
水機関,みずからくり,夏
水着,みずぎ,夏
水木の花,みずきのはな,夏
水狂言,みずきょうげん,夏
水潜り,みずくぐり,夏
御簾草,みすくさ,夏
水草の花,みずくさのはな,夏
水蜘蛛,みずぐも,夏
水海月,みずくらげ,夏
水栗,みずぐり,夏
水芸,みずげい,夏
水下駄,みずげた,夏
水喧嘩,みずげんか,夏
水恋鳥,みずごいどり,夏
水試合,みずじあい,夏
水荵,みずしのぶ,夏
水菖蒲,みずしょうぶ,夏
水涼し,みずすずし,夏
水澄し,みずすまし,夏
水接待,みずせったい,夏
水蓼,みずたで,夏
水玉,みずたま,夏
水漬,みずづけ,夏
水亭,みずてい,夏
水鉄砲,みずでっぽう,夏
水豆腐,みずどうふ,夏
水殿,みずどの,夏
水鳥,みずどり,夏
水鳥の巣,みずどりのす,夏
水葱,みずなぎ・なぎ,夏
水凪鳥,みずなぎどり,夏
水薙鳥,みずなぎどり,夏
水人参,みずにんじん,夏
水盗人,みずぬすびと,夏
水盗む,みずぬすむ,夏
水の粉,みずのこ,夏
水芭蕉,みずばしょう,夏
水鰻鱧,みずはむ,夏
水番,みずばん,夏
水番小屋,みずばんごや,夏
水蕗,みずぶき,夏
水振舞,みずふるまい,夏
水防風,みずぼうふう,夏
水撒き,みずまき,夏
水守る,みずまもる,夏
三隅蚊帳,みすみがや,夏
水見舞,みずみまい,夏
水虫,みずむし,夏
水眼鏡,みずめがね,夏
水谷神楽,みずやかぐら,夏
水屋の能,みずやののう,夏
水羊羹,みずようかん,夏
水蘭,みずらん・すいらん,夏
水若葉,みずわかば,夏
水蕨,みずわらび,夏
御祓,みそぎ,夏
禊,みそぎ,夏
御祓川,みそぎかわ,夏
溝五位,みぞごい,夏
溝浚え,みぞさらえ,夏
溝浚へ,みぞさらえ,夏
御衣祭,みそのまつり,夏
御田祭,みたまつり,夏
御手洗会,みたらしえ,夏
御手洗団子,みたらしだんご,夏
御手洗詣,みたらしもうで,夏
道饗祭,みちあえのまつり,夏
道おしえ,みちおしえ,夏
道をしへ,みちおしえ,夏
道求草,みちもとめぐさ,夏
道柳,みちやなぎ,夏
三つ柏,みつがしわ,夏
密水,みつすい,夏
三葉苺,みつばいちご,夏
蜜豆,みつまめ,夏
御戸開,みとびらき,夏
緑,みどり,夏
緑さす,みどりさす,夏
みどりの冬,みどりのふゆ,夏
水無月,みなづき,夏
六月会,みなづきえ,夏
水無月尽,みなづきじん,夏
みなづき尽,みなづきじん,夏
水無月能,みなづきのう,夏
六月祓,みなづきはらえ,夏
南観音山,みなみかんのんやま,夏
南吹く,みなみふく,夏
峯雲,みねぐも,夏
嶺の雪,みねのゆき,夏
蓑蛾,みのが,夏
甘蕉,みばしょう,夏
三船祭,みふねまつり,夏
蚯蚓,みみず,夏
蚯蚓出づ,みみずいず,夏
都草,みやこぐさ,夏
深山鶯,みやまうぐいす,夏
深山塩竈,みやましおがま,夏
深山樒の花,みやましきみのはな,夏
深山翡翠,みやましょうびん,夏
深山蟬,みやまぜみ,夏
深山蓮花,みやまれんげ,夏
