kigo,pronunciation,season
櫃入れ,ひついれ,冬
日つまる,ひつまる,冬
一文字,ひともじ,冬
緋鳥鴨,ひどりがも,冬
日向ぼこ,ひなたぼこ,冬
日向ぼこう,ひなたぼこう,冬
日向ぼこり,ひなたぼこり,冬
日向ぼっこ,ひなたぼっこ,冬
日向ぼつこ,ひなたぼっこ,冬
日向ぼつこう,ひなたぼっこう,冬
ビニロン綿,びにろんわた,冬
旧炭,ひねずみ,冬
日野蕪,ひのかぶ,冬
日使,ひのつかい,冬
日出鰡,ひのでぼら,冬
日野菜,ひのな,冬
緋の菜,ひのな,冬
火の番,ひのばん,冬
火の番小屋,ひのばんごや,冬
火の見,ひのみ,冬
火の見台,ひのみだい,冬
火の見番,ひのみばん,冬
火の見櫓,ひのみやぐら,冬
火の用心,ひのようじん,冬
干葉,ひば,冬
干葉汁,ひばじる,冬
火鉢,ひばち,冬
干葉湯,ひばゆ,冬
胼,ひび,冬
胼薬,ひびぐすり,冬
火櫃,ひびつ,冬
被布,ひふ,冬
火吹竹,ひふきだけ,冬
火吹達磨,ひふきだるま,冬
ひま洩る風,ひまもるかぜ,冬
日短,ひみじか,冬
日短か,ひみじか,冬
日短し,ひみじかし,冬
姫甘藍,ひめかんらん,冬
姫キャベツ,ひめきゃべつ,冬
紐落,ひもおとし,冬
氷面鏡,ひもかがみ,冬
紐解,ひもとき,冬
紐直,ひもなおし,冬
百松明の神事,ひゃくたいまつのしんじ,冬
百八の鐘,ひゃくはちのかね,冬
氷海,ひょうかい,冬
氷塊,ひょうかい,冬
冰海,ひょうかい,冬
氷筋,ひょうきん,冬
氷原,ひょうげん,冬
冰原,ひょうげん,冬
氷湖,ひょうこ,冬
冰湖,ひょうこ,冬
氷江,ひょうこう,冬
氷笋,ひょうじゅん,冬
氷晶,ひょうしょう,冬
氷上,ひょうじょう,冬
氷条,ひょうじょう,冬
氷塵,ひょうじん,冬
氷雪,ひょうせつ,冬
氷箸,ひょうちょ,冬
氷田,ひょうでん,冬
氷点下,ひょうてんか,冬
氷盤,ひょうばん,冬
屛風,びょうぶ,冬
屛風売,びょうぶうり,冬
氷壁,ひょうへき,冬
氷霧,ひょうむ,冬
氷野,ひょうや,冬
日吉臨時の祭,ひよしりんじのまつり,冬
平野祭,ひらのまつり,冬
比目魚,ひらめ,冬
平目,ひらめ,冬
鮃,ひらめ,冬
昼火事,ひるかじ,冬
蛭口蕪,ひるくちかぶ,冬
昼の雪,ひるのゆき,冬
鰭酒,ひれざけ,冬
広島菜,ひろしまな,冬
琵琶魚,びわぎょ,冬
枇杷咲く,びわさく,冬
枇杷の花,びわのはな,冬
備長,びんちょう,冬
備長炭,びんちょうたん,冬
鰭長,びんなが,冬
吹革祭,ふいごまつり,冬
鞴祭,ふいごまつり,冬
風鶴忌,ふうかくき,冬
風雪,ふうせつ,冬
鱶,ふか,冬
不香花,ふかか,冬
深沓,ふかぐつ,冬
蒸飯,ふかしめし,冬
深霜,ふかしも,冬
深葱,ふかねぎ,冬
深谷葱,ふかやねぎ,冬
河豚,ふぐ・ふく,冬
鰒,ふぐ・ふく,冬
河豚中り,ふぐあたり,冬
河豚網,ふぐあみ,冬
河豚汁,ふぐじる,冬
河豚雑炊,ふぐぞうすい,冬
河豚提灯,ふぐちょうちん,冬
河豚ちり,ふぐちり,冬
河豚釣,ふぐつり,冬
ふぐとう汁,ふぐとうじる,冬
ふぐと汁,ふぐとじる,冬
河豚鍋,ふぐなべ,冬
河豚の毒,ふぐのどく,冬
河豚の友,ふぐのとも,冬
河豚の宿,ふぐのやど,冬
ふぐの宿,ふぐのやど,冬
福は内,ふくはうち,冬
福豆,ふくまめ,冬
覆面,ふくめん,冬
福来,ふくらい,冬
ふくら雀,ふくらすずめ,冬
ふぐり落し,ふぐりおとし,冬
ふぐり粥,ふぐりがゆ,冬
梟,ふくろう・ふくろ,冬
梟鳴く,ふくろうなく,冬
柴漬,ふしづけ,冬
富士の笠雲,ふじのかさぐも,冬
諷誦文十夜,ふじゅもんじゅうや,冬
衾,ふすま,冬
襖,ふすま,冬
襖紙,ふすまがみ,冬
襖障子,ふすましょうじ,冬
衾雪,ふすまゆき,冬
蕪村忌,ぶそんき,冬
舞鯛,ぶだい・まいだい,冬
札納,ふだおさめ,冬
二股大根,ふたまただいこん,冬
ふだん山椒,ふだんさんしょう,冬
仏手柑,ぶっしゅかん・ぶしゅかん,冬
仏名会,ぶつみょうえ,冬
葡萄枯る,ぶどうかる,冬
懐手,ふところで,冬
太腹鱸,ふとはらすずき,冬
布団,ふとん,冬
蒲団,ふとん,冬
蒲団干す,ふとんほす,冬
舟を敷き寝,ふねをしきね,冬
吹雪,ふぶき,冬
吹雪倒れ,ふぶきだおれ・ふきだおれ,冬
踏俵,ふみだわら,冬
冬,ふゆ,冬
冬葵,ふゆあおい,冬
冬青草,ふゆあおくさ,冬
冬青空,ふゆあおぞら,冬
冬暁,ふゆあかつき,冬
冬茜,ふゆあかね,冬
冬曙,ふゆあけぼの,冬
冬浅し,ふゆあさし,冬
冬暖か,ふゆあたたか,冬
冬暖,ふゆあたたか・とうだん,冬
冬安居,ふゆあんご,冬
冬苺,ふゆいちご,冬
冬一番,ふゆいちばん,冬
冬蝗,ふゆいなご,冬
冬鶯,ふゆうぐいす,冬
冬海,ふゆうみ,冬
冬麗,ふゆうらら,冬
冬扇,ふゆおうぎ,冬
冬送る,ふゆおくる,冬
冬惜しむ,ふゆおしむ,冬
冬惜む,ふゆおしむ,冬
冬終る,ふゆおわる,冬
冬蚊,ふゆか,冬
冬柏,ふゆかしわ,冬
冬霞,ふゆがすみ,冬
冬霞む,ふゆかすむ,冬
冬風,ふゆかぜ,冬
冬構,ふゆがまえ,冬
冬構する,ふゆがまえする,冬
冬鷗,ふゆかもめ,冬
冬枯,ふゆがれ,冬
冬枯道,ふゆがれみち,冬
冬川,ふゆかわ,冬
冬川原,ふゆがわら,冬
冬木,ふゆき,冬
冬着,ふゆぎ,冬
冬葱,ふゆき・ふゆねぎ,冬
冬木影,ふゆきかげ,冬
冬菊,ふゆぎく,冬
冬来る,ふゆきたる,冬
冬木中,ふゆきなか,冬
冬木の桜,ふゆきのさくら,冬
冬木の芽,ふゆきのめ,冬
冬木原,ふゆきばら,冬
冬木道,ふゆきみち,冬
冬木宿,ふゆきやど,冬
冬霧,ふゆぎり,冬
冬銀河,ふゆぎんが,冬
冬草,ふゆくさ,冬
冬雲,ふゆぐも,冬
冬景色,ふゆげしき,冬
冬木立,ふゆこだち,冬
冬籠,ふゆごもり,冬
冬ごもる,ふゆごもる,冬
冬衣,ふゆごろも,冬
冬鷺,ふゆさぎ,冬
冬桜,ふゆざくら,冬
冬座敷,ふゆざしき,冬
冬さぶ,ふゆさぶ,冬
冬去る,ふゆさる,冬
冬ざるる,ふゆざるる,冬
冬され,ふゆされ,冬
冬ざれ,ふゆざれ,冬
冬珊瑚,ふゆさんご,冬
冬山椒,ふゆざんしょう,冬
冬汐,ふゆじお,冬
冬潮,ふゆじお,冬
冬忍,ふゆしのぶ,冬
冬シャツ,ふゆしゃつ,冬
冬将軍,ふゆしょうぐん,冬
冬障子,ふゆしょうじ,冬
冬芒,ふゆすすき,冬
冬薄,ふゆすすき,冬
冬雀,ふゆすずめ,冬
冬昴,ふゆすばる,冬
冬菫,ふゆすみれ,冬
冬星座,ふゆせいざ,冬
冬芹,ふゆぜり,冬
冬薔薇,ふゆそうび・ふゆばら,冬
冬杣,ふゆそま,冬
冬空,ふゆぞら,冬
冬田,ふゆた,冬
冬滝,ふゆだき,冬
冬立つ,ふゆたつ,冬
冬田面,ふゆたのも,冬
冬田道,ふゆたみち,冬
冬蝶,ふゆちょう,冬
冬尽く,ふゆつく,冬
冬蔦,ふゆづた,冬
冬椿,ふゆつばき,冬
冬登山,ふゆとざん,冬
冬菜,ふゆな,冬
冬菜売,ふゆなうり,冬
冬半ば,ふゆなかば,冬
冬凪,ふゆなぎ,冬
冬渚,ふゆなぎさ,冬
冬梨,ふゆなし,冬
冬菜畑,ふゆなばた,冬
冬浪,ふゆなみ,冬
冬濤,ふゆなみ,冬
冬菜飯,ふゆなめし,冬
冬に入る,ふゆにいる,冬
冬庭,ふゆにわ,冬
冬ぬくし,ふゆぬくし,冬
冬野,ふゆの,冬
冬の朝,ふゆのあさ,冬
冬の虻,ふゆのあぶ,冬
冬の雨,ふゆのあめ,冬
冬の泉,ふゆのいずみ,冬
冬の苺,ふゆのいちご,冬
冬の蝗,ふゆのいなご,冬
冬の犬,ふゆのいぬ,冬
冬の衣類,ふゆのいるい,冬
冬の色,ふゆのいろ,冬
冬の鶯,ふゆのうぐいす,冬
冬の海,ふゆのうみ,冬
冬の梅,ふゆのうめ,冬
冬の蚊,ふゆのか,冬
冬の蛾,ふゆのが,冬
冬の限り,ふゆのかぎり,冬
冬の影,ふゆのかげ,冬
冬の霞,ふゆのかすみ,冬
冬の風,ふゆのかぜ,冬
冬の雁,ふゆのかり,冬
冬の川,ふゆのかわ,冬
冬の菊,ふゆのきく,冬
冬の霧,ふゆのきり,冬
冬の草,ふゆのくさ,冬
冬の雲,ふゆのくも,冬
冬の暮,ふゆのくれ,冬
冬の景,ふゆのけい,冬
冬の苔,ふゆのこけ,冬
冬の更衣,ふゆのころもがえ,冬
冬の潮,ふゆのしお,冬
冬の鹿,ふゆのしか,冬
冬の菫,ふゆのすみれ,冬
冬の園,ふゆのその,冬
冬の空,ふゆのそら,冬
冬の田,ふゆのた,冬
冬の鯛,ふゆのたい,冬
冬の太白,ふゆのたいはく,冬
冬の滝,ふゆのたき,冬
冬の蝶,ふゆのちょう,冬
冬の月,ふゆのつき,冬
冬の鳥,ふゆのとり,冬
冬の名残,ふゆのなごり,冬
冬の梨,ふゆのなし,冬
冬の波,ふゆのなみ,冬
冬の虹,ふゆのにじ,冬
冬の庭,ふゆのにわ,冬
冬の野,ふゆのの,冬
冬の蚤,ふゆののみ,冬
冬の蠅,ふゆのはえ,冬
冬の始,ふゆのはじめ,冬
冬の蜂,ふゆのはち,冬
冬の花蕨,ふゆのはなわらび,冬
冬の浜,ふゆのはま,冬
冬の原,ふゆのはら,冬
冬の薔薇,ふゆのばら,冬
冬の春,ふゆのはる,冬
冬の日,ふゆのひ,冬
冬の日,ふゆのひ,冬
冬の灯,ふゆのひ,冬
冬の服,ふゆのふく,冬
冬の星,ふゆのほし,冬
冬の水,ふゆのみず,冬
冬の湖,ふゆのみずうみ,冬
冬野道,ふゆのみち,冬
冬の虫,ふゆのむし,冬
冬の鵙,ふゆのもず,冬
冬の靄,ふゆのもや,冬
冬の柳,ふゆのやなぎ,冬
冬の山,ふゆのやま,冬
冬の夕,ふゆのゆう・ふゆのゆうべ,冬
冬の夜,ふゆのよ,冬
冬の宵,ふゆのよい,冬
冬の雷,ふゆのらい,冬
冬の別れ,ふゆのわかれ,冬
冬蠅,ふゆばえ,冬
冬羽織,ふゆばおり,冬
冬肌,ふゆはだ,冬
冬蜂,ふゆばち,冬
冬果つ,ふゆはつ,冬
冬浜,ふゆはま,冬
冬晴るる,ふゆはるる,冬
冬晴,ふゆばれ,冬
冬日,ふゆひ,冬
冬灯,ふゆび・ふゆともし,冬
冬日没る,ふゆひいる,冬
冬日影,ふゆひかげ,冬
冬彦忌,ふゆひこき,冬
冬旱,ふゆひでり,冬
冬日向,ふゆひなた,冬
冬雲雀,ふゆひばり,冬
冬日和,ふゆびより,冬
冬深し,ふゆふかし,冬
冬深む,ふゆふかむ,冬
冬服,ふゆふく,冬
冬襖,ふゆぶすま,冬
冬帽,ふゆぼう,冬
冬奉公人,ふゆぼうこうにん,冬
冬帽子,ふゆぼうし,冬
冬北斗,ふゆほくと,冬
冬木瓜,ふゆぼけ,冬
冬星,ふゆぼし,冬
冬牡丹,ふゆぼたん,冬
冬祭,ふゆまつり,冬
冬三日月,ふゆみかづき,冬
冬嶺,ふゆみね,冬
冬芽,ふゆめ・とうが,冬
冬めく,ふゆめく,冬
冬萌,ふゆもえ,冬
冬鵙,ふゆもず,冬
冬最中,ふゆもなか,冬
冬物,ふゆもの,冬
冬紅葉,ふゆもみじ,冬
冬靄,ふゆもや,冬
冬館,ふゆやかた,冬
冬休,ふゆやすみ,冬
冬柳,ふゆやなぎ,冬
冬山,ふゆやま,冬
冬山家,ふゆやまが,冬
冬山路,ふゆやまじ,冬
冬山肌,ふゆやまはだ,冬
冬夕焼,ふゆゆうやけ,冬
冬行く,ふゆゆく,冬
冬夜,ふゆよ,冬
冬林檎,ふゆりんご,冬
冬蕨,ふゆわらび,冬
芙蓉枯る,ふようかる,冬
鰤,ぶり,冬
鰤網,ぶりあみ,冬
鰤起し,ぶりおこし,冬
鰤釣る,ぶりつる,冬
鰤場,ぶりば,冬
鰤船,ぶりぶね,冬
古暦,ふるごよみ,冬
古漬,ふるづけ,冬
古日記,ふるにっき,冬
古衾,ふるぶすま,冬
古襖,ふるぶすま,冬
風炉先屛風,ふろさきびょうぶ,冬
風呂吹,ふろふき,冬
風呂吹大根,ふろふきだいこん,冬
分歳,ぶんさい,冬
文旦,ぶんたん,冬
閉塞して冬となる,へいそくしてふゆとなる,冬
平地木,へいちぼく,冬
碧梧桐忌,へきごどうき,冬
壁炉,へきろ,冬
別歳,べつさい,冬
別時念仏,べつじねんぶつ,冬
へっつい猫,へっついねこ,冬
へつつひ猫,へっついねこ,冬
べと雪,べとゆき,冬
紅蜜柑,べにみかん,冬
箆打,へらうち,冬
行廚納,べんとうおさめ,冬
弁当納,べんとうおさめ,冬
報恩講,ほうおんこう,冬
報恩講引上会,ほうおんこういんじょうえ,冬
防寒草履,ぼうかんぞうり,冬
防寒帽,ぼうかんぼう,冬
昴宿,ぼうしゅく,冬
忘年会,ぼうねんかい,冬
魴鮄,ほうぼう,冬
放鷹,ほうよう,冬
方領大根,ほうりょうだいこん,冬
焙烙頭巾,ほうろくずきん,冬
頰凍つる,ほおいつる,冬
朴落葉,ほおおちば,冬
頰かむり,ほおかむり,冬
頰被,ほおかむり・ほおかぶり,冬
頰白鴨,ほおじろがも,冬
朴散る,ほおちる,冬
捕鯨,ほげい,冬
捕鯨船,ほげいせん,冬
暮歳,ぼさい,冬
干蕪,ほしかぶら・ほしかぶ,冬
乾氷下魚,ほしこまい,冬
干鮭,ほしざけ,冬
星鮫,ほしざめ,冬
星冴ゆる,ほしさゆる,冬
干大根,ほしだいこん・ほしだいこ,冬
干菜,ほしな,冬
干菜汁,ほしなじる,冬
干菜吊る,ほしなつる,冬
干菜風呂,ほしなぶろ,冬
干菜湯,ほしなゆ,冬
星の入東風,ほしのいりごち,冬
星羽白,ほしはじろ,冬
干蒲団,ほしぶとん,冬
星仏売,ほしぼとけうり,冬
祝者,ほしゃ,冬
暮雪,ぼせつ,冬
細炭,ほそずみ,冬
帆橇,ほぞり,冬
榾,ほた・ほだ,冬
榾明,ほたあかり,冬
榾の主,ほたのぬし,冬
榾の宿,ほたのやど,冬
榾火,ほたび,冬
牡丹供養,ぼたんくよう,冬
牡丹焚火,ぼたんたきび,冬
牡丹焚く,ぼたんたく,冬
牡丹菜,ぼたんな,冬
牡丹鍋,ぼたんなべ,冬
牡丹雪,ぼたんゆき,冬
北極狐,ほっきょくぎつね,冬
北極熊,ほっきょくぐま,冬
法勝寺大乗会,ほっしょうじだいじょうえ,冬
布袋菜,ほていな,冬
保夜,ほや,冬
小火,ぼや,冬
堀江大根,ほりえだいこん,冬
ぼろ市,ぼろいち,冬
凸柑,ぽんかん,冬
椪柑,ぽんかん,冬
本鱈,ほんだら,冬
本鮪,ほんまぐろ,冬
真海豚,まいるか,冬
真牡蠣,まがき,冬
真鴨,まがも,冬
巻き尽す暦,まきつくすこよみ,冬
巻き果る暦,まきはつるこよみ,冬
巻鰤,まきぶり,冬
馬糞鷹,まぐそだか,冬
馬糞つかみ,まぐそつかみ,冬
枕屛風,まくらびょうぶ,冬
鮪,まぐろ,冬
鮪網,まぐろあみ,冬
鮪釣,まぐろつり,冬
鮪鍋,まぐろなべ,冬
鮪船,まぐろぶね,冬
真菰枯る,まこもかる,冬
当宗の祭,まさむねのまつり,冬
真鱈,まだら,冬
松尾祭,まつおまつり,冬
松飾る,まつかざる,冬
松風の時雨,まつかぜのしぐれ,冬
抹香鯨,まっこうくじら,冬
末冬,まっとう,冬
まつ菜,まつな,冬
松葉蟹,まつばがに,冬
松葉酒,まつばざけ,冬
松ばやし,まつばやし,冬
松迎,まつむかえ,冬
松迎え,まつむかえ,冬
松藻,まつも,冬
鯧,まながつお,冬
真鶴,まなづる,冬
真河豚,まふぐ,冬
真冬,まふゆ,冬
貒,まみ,冬
豆打,まめうち,冬
豆殻挿す,まめがらさす,冬
豆炭,まめたん,冬
豆はやす,まめはやす,冬
豆撒,まめまき,冬
マリア様の御孕りの日,まりあさまのおんやどりのひ,冬
丸頭巾,まるずきん,冬
丸太出,まるただし,冬
丸太曳,まるたひき,冬
丸鍋,まるなべ,冬
まる鍋,まるなべ,冬
回し,まわし,冬
真綿,まわた,冬
廻炭,まわりずみ,冬
硃砂根,まんりょう,冬
万両,まんりょう,冬
三浦大根,みうらだいこん,冬
御影講,みえいこう,冬
御影講荒,みえいこうあれ,冬
箕納,みおさめ,冬
御神楽,みかぐら,冬
御影山の祭,みかげやまのまつり,冬
三河島菜,みかわじまな,冬
三河花祭,みかわはなまつり,冬
蜜柑,みかん,冬
蜜柑畑,みかんばたけ,冬
蜜柑撒,みかんまき,冬
蜜柑山,みかんやま,冬
御髪上,みぐしあげ,冬
御籤奪,みくじうばい,冬
巫秋沙,みこあいさ,冬
身酒,みざけ,冬
鶚,みさご,冬
三島忌,みしまき,冬
三島酉の市,みしまとりのいち,冬
湖凍る,みずうみこおる,冬
水涸る,みずかる,冬
水涸るる,みずかるる,冬
水草枯る,みずくさかる,冬
水烟る,みずけむる,冬
水鳥,みずどり,冬
水始めて氷る,みずはじめてこおる,冬
水始めて冰る,みずはじめてこおる,冬
水洟,みずばな,冬
水餅,みずもち,冬
水餅造る,みずもちつくる,冬
水雪,みずゆき,冬
実千両,みせんりょう,冬
晦日蕎麦,みそかそば,冬
三十三才,みそさざい,冬
鷦鷯,みそさざい,冬
味噌雑炊,みそぞうすい,冬
味噌焚き,みそたき,冬
味噌搗,みそつき,冬
味噌作る,みそつくる,冬
味噌造る,みそつくる,冬
御園大根,みそのだいこん,冬
霙,みぞれ,冬
みぞれ酒,みぞれざけ,冬
霙酒,みぞれざけ,冬
御魂の冬,みたまのふゆ,冬
三の花,みつのはな,冬
三つ星,みつぼし,冬
三椏刈る,みつまたかる,冬
三椏の皮剝ぐ,みつまたのかわはぐ,冬
三椏蒸す,みつまたむす,冬
実南天,みなんてん,冬
蓑鴨,みのがも,冬
蓑帽子,みのぼうし,冬
蓑葭,みのよし,冬
蓑腸,みのわた,冬
箕輪田の鯉取,みのわだのこいとり,冬
三冬月,みふゆづき,冬
三冬尽く,みふゆつく,冬
み冬尽く,みふゆつく,冬
箕祭,みまつり,冬
耳かいつぶり,みみかいつぶり,冬
耳掛,みみかけ,冬
木菟,みみずく・ずく,冬
耳袋,みみぶくろ,冬
宮神楽,みやかぐら,冬
都鳥,みやこどり,冬
宮重大根,みやしげだいこん,冬
深山樒,みやましきみ,冬
太山樒,みやましきみ,冬
深雪,みゆき,冬
深雪晴,みゆきばれ,冬
妙心寺開山忌,みょうしんじかいさんき,冬
海松貝,みるがい,冬
海松喰,みるくい,冬
御渡,みわたり,冬
鬼餅,むうちい,冬
鬼餅寒,むうちいざむ,冬
麦の二葉,むぎのふたば,冬
麦の芽,むぎのめ,冬
麦蒔,むぎまき,冬
麦蒔く,むぎまく,冬
潜り鳥,むぐりどり,冬
無原罪の聖マリアの祭日,むげんざいのせいまりあのさいじつ,冬
鼯鼠,むささび,冬
虫老ゆ,むしおゆ,冬
虫嗄るる,むしかるる,冬
蒸鮓,むしずし,冬
虫絶ゆる,むしたゆる,冬
むしつ汁,むしつじる,冬
貉,むじな,冬
蒸饅頭,むしまんじゅう,冬
蒸し飯,むしめし,冬
筵織る,むしろおる,冬
蓆織る,むしろおる,冬
霧雪,むせつ,冬
無相忌,むそうき,冬
鯥,むつ,冬
鯥の子,むつのこ,冬
六花,むつのはな,冬
六連星,むつらぼし,冬
宗像祭,むなかたさい,冬
胸黒,むなぐろ,冬
胸敲,むねたたき,冬
霧氷,むひょう,冬
霧氷林,むひょうりん,冬
郁子の貢,むべのみつぎ,冬
紫甘藍,むらさきかんらん,冬
紫キャベツ,むらさききゃべつ,冬
村時雨,むらしぐれ,冬
群千鳥,むらちどり,冬
室咲,むろざき,冬
室咲の梅,むろざきのうめ,冬
室咲の花,むろざきのはな,冬
室の梅,むろのうめ,冬
室の桜,むろのさくら,冬
室の椿,むろのつばき,冬
室の花,むろのはな,冬
明治神宮祭,めいじじんぐうさい,冬
和布刈,めかり,冬
和布刈禰宜,めかりねぎ,冬
和布刈神事,めかりのしんじ・めかりしんじ,冬
芽キャベツ,めきゃべつ,冬
ぬくめ鮓,めくめずし,冬
盲鰡,めくらぼら,冬
めぐる時雨,めぐるしぐれ,冬
飯ふかし,めしふかし,冬
目大千鳥,めだいちどり,冬
目突柴,めつきしば,冬
眼抜,めぬけ,冬
目貼,めばり,冬
芽麦,めむぎ,冬
明太魚,めんたいぎょ,冬
明太魚卵,めんたいぎょらん,冬
孟冬,もうとう,冬
孟冬の旬,もうとうのじゅん,冬
毛布,もうふ,冬
虎落笛,もがりぶえ,冬
木炭,もくたん,冬
餅,もち,冬
餅切る,もちきる,冬
餅配,もちくばり,冬
餅米洗ふ,もちごめあらう,冬
餅雑炊,もちぞうすい,冬
餅搗,もちつき,冬
餅搗唄,もちつきうた,冬
餅搗機,もちつきき,冬
餅搗芝居,もちつきしばい,冬
黐流し,もちながし,冬
餅の音,もちのおと,冬
餅の札,もちのふだ,冬
餅花,もちばな,冬
餅筵,もちむしろ,冬
餅焼く,もちやく,冬
もち雪,もちゆき,冬
求子,もとめご,冬
紅葉子,もみじこ,冬
紅葉散る,もみじちる,冬
紅葉鍋,もみじなべ,冬
木綿わた,もめんわた,冬
股引,ももひき,冬
桃山大根,ももやまだいこん,冬
守口大根,もりぐちだいこん,冬
杜本祭,もりもとまつり,冬
諸手船,もろたぶね,冬
諸手船神事,もろたぶねしんじ・もろたぶねのしんじ,冬
八一忌,やいちき,冬
焼石,やきいし,冬
焼芋,やきいも,冬
焼薯,やきいも,冬
焼芋屋,やきいもや,冬
焼燗,やきかん,冬
焼子,やきご,冬
焼鳥,やきとり,冬
焼鳥屋,やきとりや,冬
矢切葱,やぎりねぎ,冬
厄落,やくおとし,冬
疫神塚,やくじんづか,冬
厄塚,やくづか,冬
厄塚立つる,やくづかたつる,冬
厄の薪,やくのたきぎ,冬
厄払,やくばらい,冬
厄詣,やくもうで,冬
矢倉売,やぐらうり,冬
夜具綿,やぐわた,冬
夜警,やけい,冬
矢島蕪,やじまかぶ,冬
休め田,やすめた,冬
瘦葱,やせねぎ,冬
八手の花,やつでのはな,冬
八目,やつめ,冬
八目鰻,やつめうなぎ,冬
八目鰻取る,やつめうなぎとる,冬
柳枯る,やなぎかる,冬
藪鶯,やぶうぐいす,冬
紫金牛,やぶこうじ,冬
藪柑子,やぶこうじ,冬
藪出,やぶだし,冬
藪たちばな,やぶたちばな,冬
藪巻,やぶまき,冬
豺,やまいぬ,冬
山犬,やまいぬ,冬
山火事,やまかじ,冬
山枯るる,やまかるる,冬
山ぐさ,やまぐさ,冬
山鯨,やまくじら,冬
山口閉の祭,やまぐちとじのまつり,冬
山牛蒡,やまごぼう,冬
山科祭,やましなまつり,冬
山焚火,やまたきび,冬
山橘,やまたちばな,冬
山鳥,やまどり,冬
山鶏,やまどり,冬
山眠る,やまねむる,冬
山の神講,やまのかみこう,冬
山の神祭,やまのかみまつり,冬
山の講,やまのこう,冬
山の講祭,やまのこうまつり,冬
山伏神楽,やまぶしかぐら,冬
山めぐり,やまめぐり,冬
闇汁,やみじる,冬
闇汁会,やみじるえ,冬
闇夜汁,やみよじる,冬
八幡起業祭,やわたきぎょうさい,冬
八幡製鉄所起業祭,やわたせいてつじょきぎょうさい,冬
軟炭,やわらずみ,冬
維摩会,ゆいまえ,冬
夕霰,ゆうあられ,冬
憂国忌,ゆうこくき,冬
夕時雨,ゆうしぐれ,冬
夕澄人,ゆうすみひと,冬
融雪溝,ゆうせつこう,冬
夕焚火,ゆうたきび,冬
夕千鳥,ゆうちどり,冬
幽天,ゆうてん,冬
夕波千鳥,ゆうなみちどり,冬
郵便橇,ゆうびんぞり,冬
遊猟,ゆうりょう,冬
雪,ゆき,冬
雪明り,ゆきあかり,冬
雪遊,ゆきあそび,冬
雪あられ,ゆきあられ,冬
雪安居,ゆきあんご,冬
雪兎,ゆきうさぎ,冬
雪兎,ゆきうさぎ,冬
由紀夫忌,ゆきおき,冬
雪起し,ゆきおこし,冬
雪男,ゆきおとこ,冬
雪鬼,ゆきおに,冬
雪折,ゆきおれ,冬
雪下,ゆきおろし,冬
雪下し,ゆきおろし,冬
雪卸,ゆきおろし,冬
雪女,ゆきおんな,冬
雪返し,ゆきがえし,冬
雪搔,ゆきかき,冬
雪垣,ゆきがき,冬
雪搔人夫,ゆきかきにんぷ,冬
雪搔箆,ゆきかきべら,冬
雪囲,ゆきがこい,冬
雪風,ゆきかぜ,冬
雪合戦,ゆきがっせん,冬
雪合羽,ゆきがっぱ,冬
雪雷,ゆきがみなり,冬
雪冠,ゆきかむり,冬
雪沓,ゆきぐつ,冬
雪国,ゆきぐに,冬
雪雲,ゆきぐも,冬
雪曇,ゆきぐもり,冬
雪暗,ゆきぐれ,冬
雪げ,ゆきげ,冬
雪気,ゆきげ,冬
雪けし,ゆきけし,冬
雪消し,ゆきけし,冬
雪景色,ゆきげしき,冬
雪下駄,ゆきげた,冬
雪煙,ゆきけむり,冬
雪こかし,ゆきこかし,冬
雪菰,ゆきごも,冬
雪籠,ゆきごもり,冬
雪ころばし,ゆきころばし,冬
雪団,ゆきころばし,冬
雪細工,ゆきざいく,冬
雪竿,ゆきざお,冬
雪棹,ゆきざお,冬
雪しぐれ,ゆきしぐれ,冬
雪時雨,ゆきしぐれ,冬
雪獅子,ゆきじし,冬
雪しまき,ゆきしまき,冬
雪じまき,ゆきじまき,冬
雪尺,ゆきじゃく,冬
雪女郎,ゆきじょろう,冬
雪すき,ゆきすき,冬
雪鋤,ゆきすき,冬
雪捨つ,ゆきすつ,冬
雪捨,ゆきすて,冬
雪空,ゆきぞら,冬
雪茸,ゆきたけ,冬
雪玉,ゆきだま,冬
雪達磨,ゆきだるま,冬
雪月夜,ゆきづきよ,冬
雪礫,ゆきつぶて,冬
雪釣,ゆきづり,冬
雪吊,ゆきつり・ゆきづり,冬
雪鳥,ゆきどり,冬
雪菜,ゆきな,冬
雪投,ゆきなげ,冬
雪投げ,ゆきなげ,冬
雪浪,ゆきなみ,冬
雪の犬,ゆきのいぬ,冬
雪の声,ゆきのこえ,冬
雪の下,ゆきのした,冬
雪下茸,ゆきのした,冬
雪の精,ゆきのせい,冬
悠紀の節,ゆきのせち,冬
雪の田,ゆきのた,冬
雪の友,ゆきのとも,冬
雪の野,ゆきのの,冬
雪の肌,ゆきのはだ,冬
雪の花,ゆきのはな,冬
雪の原,ゆきのはら,冬
雪の人,ゆきのひと,冬
雪の宿,ゆきのやど,冬
雪の山,ゆきのやま,冬
雪の雷,ゆきのらい,冬
雪袴,ゆきばかま,冬
雪晴,ゆきばれ,冬
雪婆,ゆきばんば,冬
雪紐,ゆきひも,冬
雪踏,ゆきふみ,冬
雪箒,ゆきぼうき,冬
雪帽子,ゆきぼうし,冬
雪坊主,ゆきぼうず,冬
雪蛍,ゆきぼたる,冬
雪布袋,ゆきほてい,冬
