kigo,pronunciation,season
花山椒,はなさんしょう・はなざんしょう,春
花樒,はなしきみ,春
鎮花祭,はなしずめまつり,春
鎮花祭,はなしずめまつり・ちんかさい,春
花春菊,はなしゅんぎく,春
花床几,はなしょうぎ,春
花蘇枋,はなすおう,春
紫荊,はなずおう・はなすおう,春
花過ぎ,はなすぎ,春
花菫,はなすみれ,春
花田,はなた,春
花大根,はなだいこん・はなだいこ,春
花種,はなたね,春
花種蒔く,はなたねまく,春
花便り,はなだより,春
花散らし,はなちらし,春
花散る,はなちる,春
花疲,はなづかれ,春
花漬,はなづけ,春
花津月,はなつづき,春
花椿,はなつばき,春
花摘祭,はなつみまつり,春
花爪草,はなつめくさ,春
花時,はなどき,春
花時の雨,はなどきのあめ,春
花鳥,はなどり,春
花菜,はなな,春
花薺,はななずな,春
花菜漬,はななづけ,春
花菜摘,はななつみ,春
花錦,はなにしき,春
花盗人,はなぬすびと,春
花猫眼草,はなねこめそう・はなねこのめそう,春
花の跡,はなのあと,春
花の兄,はなのあに,春
花の雨,はなのあめ,春
花のあるじ,はなのあるじ,春
花の主,はなのあるじ,春
花の色,はなのいろ,春
花の酔,はなのえい・はなのよい,春
花の笑み,はなのえみ,春
花の宴,はなのえん,春
花の奥,はなのおく,春
花の踊,はなのおどり,春
花の香,はなのか,春
花の顔,はなのかお,春
花の鏡,はなのかがみ,春
花の陰,はなのかげ,春
花の笠,はなのかさ,春
花の風,はなのかぜ,春
花の形見,はなのかたみ,春
はなの木,はなのき,春
花の客,はなのきゃく,春
花の唇,はなのくちびる,春
花の雲,はなのくも,春
花の粧,はなのけわい・はなのよそおい,春
花のころ,はなのころ,春
花の頃,はなのころ,春
花の酒,はなのさけ,春
花の柵,はなのしがらみ,春
花の姿,はなのすがた,春
花の鈴,はなのすず,春
花の袖,はなのそで,春
花の滝,はなのたき,春
花の袂,はなのたもと,春
花の茶屋,はなのちゃや,春
花の塵,はなのちり,春
花の露,はなのつゆ,春
花の戸,はなのと,春
花の塔,はなのとう,春
花の扉,はなのとびら,春
花の友,はなのとも,春
花の名残,はなのなごり,春
花の浪,はなのなみ,春
花の虹,はなのにじ,春
花の錦,はなのにしき,春
花の庭,はなのにわ,春
花の主,はなのぬし,春
花の肌,はなのはだ,春
花の冷え,はなのひえ,春
花の紐とく,はなのひもとく,春
花の淵,はなのふち,春
花の幕,はなのまく,春
花の窓,はなのまど,春
花の都,はなのみやこ,春
花の本,はなのもと,春
花の門,はなのもん,春
花の宿,はなのやど,春
花の山,はなのやま,春
花の雪,はなのゆき,春
花の輪,はなのわ,春
花の笑まひ,はなのわらいまい,春
花蜂,はなばち,春
花冷,はなびえ,春
花冷え,はなびえ,春
花人,はなびと,春
花片,はなびら,春
花吹雪,はなふぶき,春
花木瓜,はなぼけ,春
花埃,はなぼこり,春
花雪洞,はなぼんぼり,春
花祭,はなまつり,春
花丸雪,はなまるゆき,春
花見,はなみ,春
花見衣裳,はなみいしょう,春
花見扇,はなみおうぎ,春
花見笠,はなみがさ,春
花見客,はなみきゃく,春
花見車,はなみぐるま,春
花見小袖,はなみこそで,春
花見衣,はなみごろも,春
花見酒,はなみざけ,春
花見衆,はなみしゅう,春
花見虱,はなみじらみ,春
花水木,はなみずき,春
花見鯛,はなみだい,春
花見樽,はなみだる,春
花見疲,はなみづかれ,春
花見月,はなみづき,春
花見手拭,はなみてぬぐい,春
花御堂,はなみどう,春
花見鳥,はなみどり,春
花見の席,はなみのせき,春
花見人,はなみびと,春
花見船,はなみぶね,春
花見八日,はなみようか,春
花筵,はなむしろ,春
花巡り,はなめぐり,春
はなもうせん,はなもうせん,春
花守,はなもり,春
花柳衣,はなやぎごろも,春
花山吹,はなやまぶき,春
花林檎,はなりんご,春
花輪菊,はなわぎく,春
花笑ふ,はなわらう,春
花を主,はなをあるじ,春
花を惜しむ,はなをおしむ,春
花を友,はなをとも,春
花を待つ,はなをまつ,春
母栗,ははくり,春
母子草,ははこぐさ,春
馬糞風,ばふんかぜ,春
馬糞埃,ばふんぼこり,春
浜簪,はまかんざし,春
蛤,はまぐり,春
浜牛蒡,はまごぼう,春
浜大根,はまだいこ,春
浜大根の花,はまだいこんのはな,春
蛤つゆ,はまつゆ,春
蛤鍋,はまなべ,春
浜の口明,はまのくちあけ,春
浜の口開,はまのくちあけ,春
浜防風,はまぼうふう,春
浜若菜,はまわかな,春
葉山吹,はやまぶき,春
薔薇の芽,ばらのめ,春
孕み馬,はらみうま,春
孕馬,はらみうま,春
孕み鹿,はらみじか,春
孕鹿,はらみじか,春
孕み雀,はらみすずめ,春
孕雀,はらみすずめ,春
孕鳥,はらみどり,春
孕み猫,はらみねこ,春
孕猫,はらみねこ,春
ばらもん凧,ばらもんだこ,春
針魚,はりお,春
針納め,はりおさめ,春
針供養,はりくよう,春
玻璃草,はりそう,春
はりの木の花,はりのきのはな,春
針祭,はりまつり,春
針祭る,はりまつる,春
馬藺,ばりん,春
春,はる,春
春茜,はるあかね,春
春曙,はるあけぼの・しゅんしょ,春
春浅し,はるあさし,春
春あした,はるあした,春
春遊,はるあそび・しゅんゆう,春
春暑し,はるあつし,春
春嵐,はるあらし,春
春荒,はるあれ,春
春淡し,はるあわし,春
春袷,はるあわせ,春
春一,はるいち,春
春一番,はるいちばん,春
春鰯,はるいわし,春
春動く,はるうごく,春
春薄暮,はるうすぐれ・はるはくぼ,春
春愁う,はるうれう,春
春愁ふ,はるうれう,春
春惜しみ月,はるおしみづき,春
春惜月,はるおしみづき,春
春惜しむ,はるおしむ,春
春遅し,はるおそし,春
春落葉,はるおちば,春
春終る,はるおわる,春
春蚊,はるか,春
春外套,はるがいとう,春
春霞,はるがすみ,春
春風,はるかぜ・しゅんぷう,春
春かなし,はるかなし,春
春茅,はるがや,春
春川,はるかわ,春
春きざす,はるきざす,春
春鱚釣,はるきすつり,春
春北風,はるきた・はるきたかぜ・はるならい,春
春茱萸,はるぐみ,春
春来る,はるくる,春
春暮,はるくれ,春
春景色,はるげしき,春
春子,はるこ,春
春蚕,はるご,春
春コート,はるこーと,春
春黄金花,はるこがねばな,春
春心,はるごころ,春
春炬燵,はるごたつ,春
春ごと,はるごと,春
春駒,はるごま,春
春衣,はるごろも・はるい,春
春さき,はるさき,春
春咲きサフラン,はるざきさふらん,春
春さ中,はるさなか,春
春寒,はるさむ・しゅんかん,春
春寒し,はるさむし,春
春雨,はるさめ,春
春雨傘,はるさめがさ,春
春さる,はるさる,春
春ざれ,はるざれ,春
春三番,はるさんばん,春
春椎茸,はるしいたけ,春
春時雨,はるしぐれ,春
春驟雨,はるしゅうう,春
春手套,はるしゅとう,春
春障子,はるしょうじ,春
春ショール,はるしょーる,春
春スキー,はるすきー,春
春セーター,はるせーたー,春
春蟬,はるぜみ・しゅんせん,春
春ぞ隔たる,はるぞへだたる,春
春ぞ隔る,はるぞへだたる,春
春空,はるぞら,春
春田,はるた,春
春大根,はるだいこん,春
春田打,はるたうち,春
春闌く,はるたく,春
春闌,はるたけなわ・はるたく,春
春筍,はるたけのこ・しゅんじゅん,春
春立つ,はるたつ,春
春蓼,はるたで,春
春愉し,はるたのし,春
春暖炉,はるだんろ,春
春煖炉,はるだんろ,春
春遅々,はるちち,春
春月夜,はるづきよ,春
春尽く,はるつく,春
春告草,はるつげぐさ,春
春告鳥,はるつげどり,春
報春鳥,はるつげどり,春
春手袋,はるてぶくろ,春
春出水,はるでみず,春
春突風,はるとっぷう,春
春菜,はるな,春
春なかば,はるなかば,春
春日輪,はるにちりん,春
春になる,はるになる,春
春二番,はるにばん,春
春眠し,はるねむし,春
春野,はるの,春
春の暁,はるのあかつき,春
春の曙,はるのあけぼの,春
春の朝,はるのあさ,春
春の朝明,はるのあさけ,春
春の朝日,はるのあさひ,春
春の汗,はるのあせ,春
春の暑さ,はるのあつさ,春
春の雨,はるのあめ,春
春の霰,はるのあられ,春
春の池,はるのいけ,春
春の磯,はるのいそ,春
春の苺,はるのいちご,春
春の入日,はるのいりひ,春
春の色,はるのいろ,春
春の馬,はるのうま,春
春の海,はるのうみ,春
春の湖,はるのうみ・はるのみずうみ,春
春の恨み,はるのうらみ,春
春の江,はるのえ,春
春の落葉,はるのおちば,春
春の終り,はるのおわり,春
春の蚊,はるのか,春
春の限り,はるのかぎり,春
春の風,はるのかぜ,春
春の風邪,はるのかぜ,春
春のかたみ,はるのかたみ,春
春の鴨,はるのかも,春
春の雁,はるのかり,春
春の川,はるのかわ,春
春の川波,はるのかわなみ,春
春の樹,はるのき,春
春の啄木鳥,はるのきつつき,春
春の着物,はるのきもの,春
春の灸,はるのきゅう,春
春の興,はるのきょう,春
春の草,はるのくさ,春
春の雲,はるのくも,春
春の暮,はるのくれ,春
春の洪水,はるのこうずい,春
春の氷,はるのこおり,春
春の火燵,はるのこたつ,春
春の炬燵,はるのこたつ,春
春の事,はるのこと,春
春の駒,はるのこま,春
春の潮,はるのしお,春
春の鹿,はるのしか,春
春の鴫,はるのしぎ,春
春の時雨,はるのしぐれ,春
春の芝,はるのしば,春
春の霜,はるのしも,春
春の驟雨,はるのしゅうう,春
春の情,はるのじょう,春
春の障子,はるのしょうじ,春
春の雀,はるのすずめ,春
春の瀬,はるのせ,春
春の蟬,はるのせみ,春
春の園,はるのその,春
春の空,はるのそら,春
春の田,はるのた,春
春の筍,はるのたけのこ,春
春の煖炉,はるのだんろ,春
春の蝶,はるのちょう,春
春の塵,はるのちり,春
春の月,はるのつき,春
春の土,はるのつち,春
春の堤,はるのつつみ,春
春の露,はるのつゆ,春
春の土手,はるのどて,春
春の泊,はるのとまり,春
春の燭,はるのともし・はるのしょく,春
春の鳥,はるのとり,春
春の泥,はるのどろ,春
春の長雨,はるのながあめ,春
春の渚,はるのなぎさ,春
春の名残,はるのなごり,春
春の波,はるのなみ,春
春の浪,はるのなみ,春
春の匂,はるのにおい,春
春の虹,はるのにじ,春
春の庭,はるのにわ,春
春の沼,はるのぬま,春
春の猫,はるのねこ,春
春の眠り,はるのねむり,春
春の野,はるのの,春
春の蚤,はるののみ,春
春の蠅,はるのはえ,春
春の鯊,はるのはぜ,春
春の果,はるのはて,春
春の花,はるのはな,春
春の浜,はるのはま,春
春の日,はるのひ,春
春の灯,はるのひ,春
春の日傘,はるのひがさ,春
春の光,はるのひかり,春
春の雹,はるのひょう,春
春の日和,はるのひより,春
春の昼,はるのひる,春
春のひる間,はるのひるま,春
春の蕗,はるのふき,春
春の服,はるのふく,春
春の鮒,はるのふな,春
春の星,はるのほし,春
春のほだし,はるのほだし,春
春の三日月,はるのみかづき,春
春の蜜柑,はるのみかん,春
春の水,はるのみず,春
春の鷦鷯,はるのみそさざい,春
春の霙,はるのみぞれ,春
春の湊,はるのみなと,春
春の宮,はるのみや,春
春の鵙,はるのもず,春
春の森,はるのもり,春
春の簗,はるのやな,春
春の山,はるのやま,春
春の闇,はるのやみ,春
春の夕日,はるのゆうひ,春
春の夕,はるのゆうべ・はるのゆう,春
春の夕焼,はるのゆうやけ,春
春の雪,はるのゆき,春
春の行方,はるのゆくえ,春
春の夢,はるのゆめ,春
春の夜,はるのよ,春
春の夜明,はるのよあけ,春
春の宵,はるのよい,春
春の雷,はるのらい,春
春の炉,はるのろ,春
春の別れ,はるのわかれ,春
春初,はるはじめ,春
春場所,はるばしょ,春
春花,はるばな,春
春早し,はるはやし,春
春はやち,はるはやち,春
春疾風,はるはやて,春
春パラソル,はるぱらそる,春
春日,はるび,春
春日脚,はるひあし,春
春火桶,はるひおけ,春
春日影,はるひかげ,春
春日傘,はるひがさ,春
春挽糸,はるひきいと,春
春日向,はるひなた,春
春火鉢,はるひばち,春
春日和,はるびより,春
春深し,はるふかし,春
春深む,はるふかむ,春
春更く,はるふく,春
春鮒釣,はるぶなつり,春
春吹雪,はるふぶき,春
春べ,はるべ,春
春帽子,はるぼうし,春
春北斗,はるほくと,春
春埃,はるぼこり,春
春まけて,はるまけて,春
春祭,はるまつり,春
春マフラー,はるまふらー,春
春満月,はるまんげつ,春
春三日月,はるみかづき,春
春みぞれ,はるみぞれ,春
春霙,はるみぞれ,春
春めく,はるめく,春
春紅葉,はるもみじ,春
春休,はるやすみ,春
春柳,はるやなぎ,春
春山,はるやま,春
春闇,はるやみ,春
春夕立,はるゆうだち,春
春夕映,はるゆうばえ,春
春夕べ,はるゆうべ,春
春夕,はるゆうべ・しゅんせき,春
春夕焼,はるゆうやけ,春
春行く,はるゆく,春
春百合,はるゆり,春
春四番,はるよんばん,春
春霖雨,はるりんう,春
春龍胆,はるりんどう,春
春烈風,はるれっぷう,春
春炉,はるろ,春
春を送る,はるをおくる,春
春を惜しむ,はるをおしむ,春
馬鈴薯の種おろし,ばれいしょのたねおろし,春
バレンタインの日,ばれんたいんのひ,春
葉山葵,はわさび,春
晩霞,ばんか,春
万愚節,ばんぐせつ,春
晩春,ばんしゅん,春
半仙戯,はんせんぎ,春
晩霜,ばんそう,春
坂東青,ばんどうあお,春
般若寺文殊会,はんにゃじもんじゅえ,春
赤楊の花,はんのきのはな,春
日うらうら,ひうらうら,春
日吉祭,ひえまつり,春
飛燕,ひえん,春
日送,ひおくり,春
日送り,ひおくり,春
緋縅蝶,ひおどしちょう,春
灯朧,ひおぼろ,春
飛花,ひか,春
鰉,ひがい,春
日陰蝶,ひかげちょう,春
干潟,ひがた,春
干潟暮る,ひがたくる,春
干潟波,ひがたなみ,春
干潟人,ひがたびと,春
ひかり蝦,ひかりえび,春
彼岸,ひがん,春
彼岸会,ひがんえ,春
彼岸講,ひがんこう,春
彼岸桜,ひがんざくら,春
彼岸潮,ひがんじお,春
彼岸過,ひがんすぎ,春
彼岸太郎,ひがんたろう,春
彼岸団子,ひがんだんご,春
彼岸中日,ひがんちゅうにち,春
彼岸寺,ひがんでら,春
彼岸西風,ひがんにし,春
彼岸ばらい,ひがんばらい,春
彼岸ばらひ,ひがんばらい,春
彼岸河豚,ひがんふぐ,春
彼岸参,ひがんまいり,春
彼岸前,ひがんまえ,春
彼岸詣,ひがんもうで,春
彼岸餅,ひがんもち,春
蟇穴を出づ,ひきあなをいず,春
蟇穴を出る,ひきあなをでる,春
蟇出づ,ひきいず,春
引鴨,ひきがも,春
引茶,ひきちゃ,春
引鶴,ひきづる,春
引鳥,ひきどり,春
蛙の傘,ひきのかさ,春
引残る鴨,ひきのこるかも,春
低い主日,ひくいしゅじつ,春
低き主日,ひくきしゅじつ,春
微苦笑忌,びくしょうき,春
飛行だこ,ひこうだこ,春
蘖,ひこばえ,春
蘖ゆ,ひこばゆ,春
野茶,ひさかき・のちゃ,春
柃の花,ひさかきのはな,春
緋桜,ひざくら,春
羊栖菜,ひじき,春
鹿尾菜,ひじき,春
鹿角菜,ひじき,春
ひじき干す,ひじきほす,春
ひじき藻,ひじきも,春
菱葉垣通,ひしばかきどおし,春
菱餅,ひしもち,春
菲蒠菜,ひそくさい,春
干鱈,ひだら,春
羊剪毛,ひつじせんもう,春
羊の毛刈る,ひつじのけかる,春
未の御供,ひつじのごく,春
一重桜,ひとえざくら,春
一重椿,ひとえつばき,春
人来鳥,ひとくどり,春
独子蒜,ひとつびる,春
一葉草,ひとはぐさ,春
一日正月,ひとひしょうがつ,春
人丸忌,ひとまるき,春
人丸祭,ひとまるまつり,春
人麿忌,ひとまろき,春
一夜草,ひとよぐさ,春
一人静,ひとりしずか,春
雛,ひな,春
雛遊,ひなあそび,春
雛荒し,ひなあらし,春
雛あられ,ひなあられ,春
雛合,ひなあわせ,春
雛市,ひないち,春
雛売場,ひなうりば,春
雛送り,ひなおくり,春
雛納め,ひなおさめ,春
日永,ひなが,春
雛飾り,ひなかざり,春
雛飾る,ひなかざる,春
日永し,ひながし,春
雛菓子,ひながし,春
雛菊,ひなぎく,春
雛草,ひなくさ,春
雛桜,ひなざくら,春
雛すみれ,ひなすみれ,春
雛段,ひなだん,春
雛葛籠,ひなつづら,春
雛道具,ひなどうぐ,春
雛流し,ひなながし,春
雛人形,ひなにんぎょう,春
雛の家,ひなのいえ,春
雛の絵,ひなのえ,春
雛の宴,ひなのえん,春
雛の貝,ひなのかい,春
雛の駕籠,ひなのかご,春
雛の客,ひなのきゃく,春
雛の盃,ひなのさかずき,春
雛の酒,ひなのさけ,春
雛の燭,ひなのしょく,春
雛の節句,ひなのせっく,春
雛の膳,ひなのぜん,春
雛の調度,ひなのちょうど,春
雛の使,ひなのつかい,春
雛の箱,ひなのはこ,春
雛の日,ひなのひ,春
雛の灯,ひなのひ,春
雛の櫃,ひなのひつ,春
雛の間,ひなのま,春
雛の店,ひなのみせ,春
雛の餅,ひなのもち,春
雛の宿,ひなのやど,春
雛の夜,ひなのよる,春
雛箱,ひなばこ,春
雛屛風,ひなびょうぶ,春
雛ぼんぼり,ひなぼんぼり,春
雛祭,ひなまつり,春
雛見世,ひなみせ,春
雛料理,ひなりょうり,春
雛椀,ひなわん,春
日の伴,ひのとも,春
天雀,ひばり,春
天鷚,ひばり,春
雲雀,ひばり,春
雲雀籠,ひばりかご,春
雲雀東風,ひばりごち,春
雲雀野,ひばりの,春
雲雀の巣,ひばりのす,春
雲雀の床,ひばりのとこ,春
雲雀笛,ひばりぶえ,春
ひひな遊,ひひなあそび,春
ひひ鳴,ひひなき,春
ひひ鳴き,ひひなき,春
雛事,ひひなごと,春
篊海苔,ひびのり,春
火振り祭,ひぶりまつり,春
緋木瓜,ひぼけ,春
日迎,ひむかえ,春
日迎え,ひむかえ,春
姫浅蜊,ひめあさり,春
姫虻,ひめあぶ,春
姫烏頭,ひめうず,春
姫貝,ひめがい,春
姫きらん草,ひめきらんそう,春
姫すみれ,ひめすみれ,春
姫田螺,ひめたにし,春
姫黄楊,ひめつげ,春
姫萩,ひめはぎ,春
姫蜂,ひめばち,春
姫雛鳥,ひめひなどり,春
ひめひな鳥,ひめひなどり,春
姫鱒,ひめます,春
緋桃,ひもも,春
白衣の主日,びゃくいのしゅじつ,春
白衣の土曜,びゃくいのどよう,春
百五禁火,ひゃくごきんか,春
百五節,ひゃくごせつ,春
百鬼園忌,ひゃっきえんき,春
百閒忌,ひゃっけんき,春
日向水木,ひゅうがみずき,春
病蚕,びょうこ,春
瓢簞蒔く,ひょうたんまく,春
豹紋蝶,ひょうもんちょう,春
瓢木の花,ひょんのきのはな,春
平泉藤原祭,ひらいずみふじわらまつり,春
比良の八荒,ひらのはっこう,春
比良八荒,ひらはっこう,春
比良八講,ひらはっこう,春
比良祭,ひらまつり,春
昼蛙,ひるかわず,春
拾い海苔,ひろいのり,春
広峰祭,ひろみねまつり,春
風炎,ふうえん,春
風焰,ふうえん,春
風信子,ふうしんし,春
風船,ふうせん,春
風船売,ふうせんうり,春
風船売り,ふうせんうり,春
風船玉,ふうせんだま,春
不器男忌,ふきおき,春
葺替,ふきかえ,春
蕗菊,ふきぎく,春
富貴菊,ふきぎく・ふうきぎく,春
蕗桜,ふきざくら,春
蕗のしうとめ,ふきのしゅうとめ,春
蕗のしゅうとめ,ふきのしゅうとめ,春
蕗の薹,ふきのとう,春
ふきのたう味噌,ふきのとうみそ,春
蕗の薹味噌,ふきのとうみそ,春
蕗の花,ふきのはな,春
蕗の芽,ふきのめ,春
蕗味噌,ふきみそ,春
河豚供養,ふぐくよう,春
瓢蒔く,ふくべまく,春
福参,ふくまいり,春
袋撫子,ふくろなでしこ,春
普賢象桜,ふげんぞうざくら,春
房咲水仙,ふさざきすいせん,春
藤,ふじ,春
藤がさね,ふじがさね,春
藤かづら,ふじかずら,春
藤咲く,ふじさく,春
富士桜,ふじざくら,春
藤すみれ,ふじすみれ,春
藤棚,ふじだな,春
藤綱,ふじつな,春
藤菜,ふじな,春
藤波,ふじなみ,春
藤浪,ふじなみ,春
藤の花,ふじのはな,春
藤の山,ふじのやま,春
富士海苔,ふじのり,春
藤房,ふじふさ,春
藤牡丹,ふじぼたん,春
藤見,ふじみ,春
豚の饅頭,ぶたのまんじゅう,春
二葉,ふたば,春
双葉,ふたば,春
ふたば草,ふたばぐさ,春
二又搗布,ふたまたかじめ,春
二人静,ふたりしずか,春
不断桜,ふだんざくら,春
二日灸,ふつかきゅう・ふつかやいと,春
復活祭,ふっかつさい,春
復活節,ふっかつせつ,春
二日やいと,ふつかやいと,春
仏忌,ぶっき,春
富貴草,ふっきそう,春
仏生会,ぶっしょうえ,春
仏誕会,ぶつたんえ,春
筆の花,ふでのはな,春
筆龍胆,ふでりんどう,春
船人,ふなど,春
鮒膾,ふななます,春
鮒の子まぶし,ふなのこまぶし,春
鮒の巣立,ふなのすだち,春
鮒の巣離れ,ふなのすばなれ,春
山毛欅の芽,ぶなのめ,春
船星,ふなぼし,春
福野の夜高,ふののよたか,春
踏絵,ふみえ,春
冬囲とる,ふゆがこいとる,春
冬構解く,ふゆがまえとく,春
プラタナスの花,ぷらたなすのはな,春
古川の起し太鼓,ふるかわのおこしだいこ,春
古草,ふるくさ,春
古巣,ふるす,春
古雛,ふるびな,春
豊後梅,ぶんごうめ,春
噴雪花,ふんせつか,春
寎月,へいげつ,春
臍蜜柑,へそみかん,春
糸瓜蒔く,へちままく,春
鼈甲蜂,べっこうばち,春
紅貝,べにがい,春
紅枝垂,べにしだれ,春
紅椿,べにつばき,春
紅花翁草,べにばなおきなぐさ,春
紅鱒,べにます,春
蛇穴を出づ,へびあなをいず,春
蛇穴を出る,へびあなをでる,春
蛇出づ,へびいず,春
蛇苺の花,へびいちごのはな,春
蛇の大八,へびのだいはち,春
弁天堂琵琶会,べんてんどうびわえ,春
弁当始,べんとうはじめ,春
弁当始め,べんとうはじめ,春
ぺんぺん草,ぺんぺんぐさ,春
遍路,へんろ,春
遍路笠,へんろがさ,春
遍路杖,へんろづえ,春
遍路道,へんろみち,春
遍路宿,へんろやど,春
焙炉師,ほいろし,春
焙炉場,ほいろば,春
鼠麴草,ほうこぐさ,春
母子餅,ほうこもち,春
放哉忌,ほうさいき,春
報歳蘭,ほうさいらん,春
芳春,ほうしゅん,春
芳草,ほうそう,春
棒鱈,ぼうだら,春
法然忌,ほうねんき,春
防風,ぼうふう,春
防風摘み,ぼうふうつみ,春
防風取る,ぼうふうとる,春
防風の花,ぼうふうのはな,春
防風掘る,ぼうふうほる,春
ぼうぶら蒔く,ぼうぶらまく,春
宝萊柑,ほうらいかん,春
蓬萊祀,ほうらいし,春
蓬萊島,ほうらいとう,春
抱卵季,ほうらんき,春
法輪寺桜,ほうりんじざくら,春
菠薐草,ほうれんそう,春
頰刺,ほおざし,春
頰白,ほおじろ,春
朴の芽,ほおのめ,春
ほくろ雉,ほくろきじ,春
木瓜の花,ぼけのはな,春
星朧,ほしおぼろ,春
星朧ろ,ほしおぼろ,春
干鰈,ほしがれい,春
干薇,ほしぜんまい,春
乾海苔,ほしのり,春
暮春,ぼしゅん,春
干蕨,ほしわらび,春
細根大根,ほそねだいこん,春
帆立貝,ほたてがい,春
蛍烏賊,ほたるいか,春
ぼたんきやうの花,ぼたんきょうのはな,春
ぼたんきょうの花,ぼたんきょうのはな,春
牡丹桜,ぼたんざくら,春
釦の木,ぼたんのき,春
牡丹の芽,ぼたんのめ,春
牡丹雪,ぼたんゆき,春
牡丹百合,ぼたんゆり,春
ほっき売,ほっきうり,春
北寄売,ほっきうり,春
北寄貝,ほっきがい,春
北寄鍋,ほっきなべ,春
ほっき鍋,ほっきなべ,春
ほっき曳く,ほっきひく,春
ほつき曳く,ほっきひく,春
布袋草,ほていそう,春
帆手祭,ほてまつり,春
仏の産湯,ほとけのうぶゆ,春
仏の座,ほとけのざ,春
仏の別れ,ほとけのわかれ,春
掘入,ほりいれ,春
掘入大根,ほりいれだいこん,春
品川寺鐘供養,ほんせんじかねくよう,春
盆梅,ぼんばい,春
本鱒,ほんます,春
本妙寺詣,ほんみょうじもうで,春
本むつ,ほんむつ,春
本もろこ,ほんもろこ,春
本やどかり,ほんやどかり,春
真薊,まあざみ,春
真烏賊,まいか,春
舞雲雀,まいひばり,春
舞う蝶,まうちょう,春
牧開,まきびらき,春
甜瓜蒔く,まくわまく,春
負鶏,まけどり,春
正東風,まごち,春
真菰生う,まこもおう,春
真菰の芽,まこものめ,春
まさかきの花,まさかきのはな,春
真蜆,ましじみ,春
麻疹,ましん,春
鱒,ます,春
鱒釣,ますつり,春
鱒釣り,ますつり,春
鱒上る,ますのぼる,春
真清田桃花祭,ますみだとうかさい,春
斑蝶,まだらちょう,春
まだら雪,まだらゆき,春
松尾神幸祭,まつおしんこうさい,春
松蟬,まつぜみ,春
松菜,まつな,春
松尾祭御出,まつのおまつりおいで,春
松の花粉,まつのかふん,春
松の芯,まつのしん,春
松の花,まつのはな,春
松の緑,まつのみどり,春
松の緑摘む,まつのみどりつむ,春
松海苔,まつのり,春
松葉独活,まつばうど,春
石刀柏,まつばうど,春
松葉簪,まつばかんざし,春
松葉海苔,まつばのり,春
松囃子,まつばやし,春
松毟鳥,まつむしり,春
剪春羅,まつもと・がんぴ,春
松本草,まつもとそう,春
松雪草,まつゆきそう,春
竹蟶,まて,春
馬刀,まて,春
馬刀貝,まてがい,春
馬蛤貝,まてがい,春
馬刀突,まてつき,春
馬蛤突,まてつき,春
馬刀掘,まてほり,春
真菜,まな,春
蝮蛇草,まむしぐさ,春
豆炒,まめいり,春
豆桜,まめざくら,春
豆田螺,まめたにし,春
豆の花,まめのはな,春
摩耶昆布,まやこんぶ,春
まや出し,まやだし,春
摩耶参,まやまいり,春
摩耶詣,まやもうで,春
眉つくり,まゆつくり,春
眉はき,まゆはき,春
眉掃草,まゆはきそう,春
丸田螺,まるたにし,春
榲桲の花,まるめろのはな,春
万願祭,まんがんさい,春
金縷梅,まんさく,春
万灯日,まんどうび,春
マント脱ぐ,まんとぬぐ,春
万年飽,まんねんあわび,春
万年貝,まんねんがい,春
万年願,まんねんがん,春
御影供,みえいく,春
御影講,みえいこう,春
未開紅,みかいこう,春
三笠の山焼,みかさのやまやき,春
みかど雉,みかどきじ,春
水草生う,みくさおう,春
御車山祭,みくるまやままつり,春
見すえ鳥,みすえどり,春
見すへ鳥,みすえどり,春
水灌菜,みずかけな,春
水草生いそむ,みずくさおいそむ,春
水草生ふ,みずぐさおう・みくさおう,春
水芹,みずぜり,春
水取,みずとり,春
水菜,みずな,春
水温む,みずぬるむ,春
水尾祭,みずのおまつり,春
御簾の銭,みすのぜに,春
水の春,みずのはる,春
水芭蕉,みずばしょう,春
水松の花,みずまつのはな,春
水間の貨銭,みずまのかしせん,春
水間祭,みずままつり,春
三角草,みすみそう,春
味噌玉,みそだま,春
味噌踏みつまご,みそふみつまご,春
味噌豆煮る,みそまめにる,春
道真忌,みちざねき,春
三千歳草,みちとせぐさ,春
三千代草,みちよぐさ,春
三葉通草,みつばあけび,春
三葉芹,みつばぜり,春
蜜蜂,みつばち,春
三葉躑躅,みつばつつじ,春
三椏の花,みつまたのはな,春
みと祭,みとまつり,春
緑立つ,みどりたつ,春
緑摘む,みどりつむ,春
緑の週間,みどりのしゅうかん,春
緑の羽根,みどりのはね,春
水口祭,みなくちまつり,春
南祭,みなみまつり,春
峯入,みねいり,春
嶺桜,みねざくら,春
巳の日の祓,みのひのはらい,春
美濃祭,みのまつり,春
壬生踊,みぶおどり,春
壬生狂言,みぶきょうげん,春
壬生祭,みぶさい,春
壬生菜,みぶな,春
壬生念仏,みぶねんぶつ,春
壬生の鉦,みぶのかね,春
壬生の面,みぶのめん,春
耳菜草,みみなぐさ,春
都をどり,みやこおどり,春
都踊,みやこおどり,春
都忘れ,みやこわすれ,春
宮桜,みやざくら,春
深山桜,みやまざくら,春
深山猫眼草,みやまねこのめそう,春
深山頰白,みやまほおじろ,春
茗荷竹,みょうがだけ,春
三好忌,みよしき,春
海松,みる,春
海松貝,みるがい,春
西施舌,みるくい,春
海松食,みるくい,春
海松房,みるぶさ,春
みるめ刈る,みるめかる,春
